month,day,year,date,days,deaths,tsp,temp
8,15,1975,15aug1975,592,50,76.5,77.5
8,16,1975,16aug1975,593,35,64.440002,71.75
8,17,1975,17aug1975,594,44,96.5,71.75
8,18,1975,18aug1975,595,46,96,77
8,19,1975,19aug1975,596,46,52,74
8,20,1975,20aug1975,597,41,53,73
8,21,1975,21aug1975,598,37,97,72.75
8,22,1975,22aug1975,599,51,109.3,80
8,23,1975,23aug1975,600,29,45.5,71.75
8,24,1975,24aug1975,601,31,86.5,73.75
8,25,1975,25aug1975,602,59,95,82
8,26,1975,26aug1975,603,42,126,83.25
8,27,1975,27aug1975,604,48,60,77.75
8,28,1975,28aug1975,605,31,80.110001,74.5
8,29,1975,29aug1975,606,35,105.5,73
8,30,1975,30aug1975,607,31,71,75.75
8,31,1975,31aug1975,608,44,41.5,65.25
9,1,1975,01sep1975,609,40,46,66.75
9,2,1975,02sep1975,610,49,56,70.5
9,3,1975,03sep1975,611,44,63.900002,67.75
9,4,1975,04sep1975,612,50,104,70.25
9,5,1975,05sep1975,613,45,96.5,71.75
9,6,1975,06sep1975,614,44,75,74
9,7,1975,07sep1975,615,54,50,69.5
9,8,1975,08sep1975,616,32,96,73.5
9,9,1975,09sep1975,617,42,68.559998,69.75
9,10,1975,10sep1975,618,44,75,62.75
9,11,1975,11sep1975,619,45,85,68
9,12,1975,12sep1975,620,53,76.5,73
9,13,1975,13sep1975,621,48,34,59.5
9,14,1975,14sep1975,622,33,31,56.5
9,15,1975,15sep1975,623,44,62.779999,57.75
9,16,1975,16sep1975,624,35,84.5,61.25
9,17,1975,17sep1975,625,36,107,65.25
9,18,1975,18sep1975,626,41,77.5,65.75
9,19,1975,19sep1975,627,47,67,69.75
9,20,1975,20sep1975,628,38,67.5,74.25
9,21,1975,21sep1975,629,54,57.43,67
9,22,1975,22sep1975,630,50,106,63.25
9,23,1975,23sep1975,631,50,40.5,59.75
9,24,1975,24sep1975,632,42,40,60.25
9,25,1975,25sep1975,633,40,27,61
9,26,1975,26sep1975,634,40,64,72
9,27,1975,27sep1975,635,54,60.110001,67
9,28,1975,28sep1975,636,48,54,61.5
9,29,1975,29sep1975,637,36,69,62.5
9,30,1975,30sep1975,638,33,88,65.75
10,1,1975,01oct1975,639,28,99.5,68.25
10,2,1975,02oct1975,640,39,63,60.5
10,3,1975,03oct1975,641,45,68.75,51.25
10,4,1975,04oct1975,642,47,86.5,56
10,5,1975,05oct1975,643,49,94,60.75
10,6,1975,06oct1975,644,41,97,67.25
10,7,1975,07oct1975,645,40,65,59.25
10,8,1975,08oct1975,646,30,100,59.5
10,9,1975,09oct1975,647,48,72.300003,59.25
10,10,1975,10oct1975,648,44,68.5,57.75
10,11,1975,11oct1975,649,37,57,61.25
10,12,1975,12oct1975,650,42,32,57.25
10,13,1975,13oct1975,651,43,64,59.5
10,14,1975,14oct1975,652,62,105,69.75
10,15,1975,15oct1975,653,58,137.7,71.5
10,16,1975,16oct1975,654,44,55,66.5
10,17,1975,17oct1975,655,33,64.5,57
10,18,1975,18oct1975,656,48,37.5,69
10,19,1975,19oct1975,657,27,27.5,58
10,20,1975,20oct1975,658,40,39,57.25
10,21,1975,21oct1975,659,52,79.199997,57.5
10,22,1975,22oct1975,660,54,126.5,65.25
10,23,1975,23oct1975,661,36,143.5,64.25
10,24,1975,24oct1975,662,63,102,66.25
10,25,1975,25oct1975,663,34,57.5,67
10,26,1975,26oct1975,664,55,36.5,59.25
10,27,1975,27oct1975,665,42,67.25,56.5
10,28,1975,28oct1975,666,44,98.5,59.25
10,29,1975,29oct1975,667,34,74,61.5
10,30,1975,30oct1975,668,41,41.5,49.25
10,31,1975,31oct1975,669,41,63,40
11,1,1975,01nov1975,670,39,71.5,47.75
11,2,1975,02nov1975,671,45,98.779999,57.5
11,3,1975,03nov1975,672,34,144,61.5
11,4,1975,04nov1975,673,53,85.5,64.75
11,5,1975,05nov1975,674,42,65,64.25
11,6,1975,06nov1975,675,38,81.5,59.5
11,7,1975,07nov1975,676,42,123,62.25
11,8,1975,08nov1975,677,53,90.5,68.5
11,9,1975,09nov1975,678,40,98.5,65
11,10,1975,10nov1975,679,41,47,65.5
11,11,1975,11nov1975,680,40,69,52
11,12,1975,12nov1975,681,45,83,52.5
11,13,1975,13nov1975,682,41,38,50.75
11,14,1975,14nov1975,683,38,45.860001,41.25
11,15,1975,15nov1975,684,53,42.5,41.5
11,16,1975,16nov1975,685,42,61,46.25
11,17,1975,17nov1975,686,39,139,47.75
11,18,1975,18nov1975,687,51,128,54.75
11,19,1975,19nov1975,688,57,182.5,54.75
11,20,1975,20nov1975,689,45,142.2,53.25
11,21,1975,21nov1975,690,40,59,57
11,22,1975,22nov1975,691,39,49,42.5
11,23,1975,23nov1975,692,46,49,40.5
11,24,1975,24nov1975,693,53,47,43.5
11,25,1975,25nov1975,694,50,84,42
11,26,1975,26nov1975,695,38,122.9,39.25
11,27,1975,27nov1975,696,38,52,50
11,28,1975,28nov1975,697,59,64,40.5
11,29,1975,29nov1975,698,54,79,39.5
11,30,1975,30nov1975,699,40,73,49.5
12,1,1975,01dec1975,700,51,53,50
12,2,1975,02dec1975,701,43,88.879997,35.75
12,3,1975,03dec1975,702,45,76.5,35.75
12,4,1975,04dec1975,703,48,60,31.75
12,5,1975,05dec1975,704,52,116.5,40.5
12,6,1975,06dec1975,705,54,124,46.75
12,7,1975,07dec1975,706,54,40.5,37.5
12,8,1975,08dec1975,707,61,68.75,34
12,9,1975,09dec1975,708,54,68.5,42.75
12,10,1975,10dec1975,709,46,49,43.25
12,11,1975,11dec1975,710,38,61,39
12,12,1975,12dec1975,711,47,70.5,41.5
12,13,1975,13dec1975,712,48,101.5,45.5
12,14,1975,14dec1975,713,51,103.8,46.75
12,15,1975,15dec1975,714,59,120,49.75
12,16,1975,16dec1975,715,52,46,48.25
12,17,1975,17dec1975,716,55,74.5,37
12,18,1975,18dec1975,717,56,63.5,32
12,19,1975,19dec1975,718,48,65,21
12,20,1975,20dec1975,719,64,56.900002,31
12,21,1975,21dec1975,720,50,47,29.5
12,22,1975,22dec1975,721,55,42,28.5
12,23,1975,23dec1975,722,58,65,31
12,24,1975,24dec1975,723,49,69.5,22.25
12,25,1975,25dec1975,724,62,88.5,25.75
12,26,1975,26dec1975,725,66,48.779999,45.5
12,27,1975,27dec1975,726,50,60,38
12,28,1975,28dec1975,727,48,56.5,31.25
12,29,1975,29dec1975,728,38,83,31.5
12,30,1975,30dec1975,729,45,83,35.5
12,31,1975,31dec1975,730,50,59,41.75
1,1,1976,01jan1976,731,49,37.599998,34.75
1,2,1976,02jan1976,732,65,82,27.5
1,3,1976,03jan1976,733,56,56.5,35.75
1,4,1976,04jan1976,734,43,49.5,31
1,5,1976,05jan1976,735,50,60,22.5
1,6,1976,06jan1976,736,40,100.5,23.75
1,7,1976,07jan1976,737,49,88.779999,30.5
1,8,1976,08jan1976,738,71,55.5,30
1,9,1976,09jan1976,739,55,70,18
1,10,1976,10jan1976,740,58,66,19
1,11,1976,11jan1976,741,49,65,28.75
1,12,1976,12jan1976,742,54,108,31
1,13,1976,13jan1976,743,45,119.3,34.25
1,14,1976,14jan1976,744,52,68.5,41.5
1,15,1976,15jan1976,745,48,80.5,31.75
1,16,1976,16jan1976,746,42,110.5,34.25
1,17,1976,17jan1976,747,52,56.5,24.5
1,18,1976,18jan1976,748,50,42,12.5
1,19,1976,19jan1976,749,67,98,15.75
1,20,1976,20jan1976,750,61,120.5,25.5
1,21,1976,21jan1976,751,60,114.5,28.75
1,22,1976,22jan1976,752,63,71,23.75
1,23,1976,23jan1976,753,52,82,13.5
1,24,1976,24jan1976,754,52,102,24.5
1,25,1976,25jan1976,755,53,107,29.25
1,26,1976,26jan1976,756,64,64,48.25
1,27,1976,27jan1976,757,64,33,49.5
1,28,1976,28jan1976,758,68,73,31.75
1,29,1976,29jan1976,759,62,99.5,35.5
1,30,1976,30jan1976,760,63,57.5,31.75
1,31,1976,31jan1976,761,60,60.5,30
2,1,1976,01feb1976,762,61,62,40.5
2,2,1976,02feb1976,763,70,42,21.5
2,3,1976,03feb1976,764,58,94,19.75
2,4,1976,04feb1976,765,56,129.5,31
2,5,1976,05feb1976,766,64,81,30.25
2,6,1976,06feb1976,767,63,54.639999,25.25
2,7,1976,07feb1976,768,53,45.5,21.25
2,8,1976,08feb1976,769,66,64.5,31
2,9,1976,09feb1976,770,59,102,29.75
2,10,1976,10feb1976,771,51,143,34.5
2,11,1976,11feb1976,772,55,120.5,40.75
2,12,1976,12feb1976,773,67,102.1,37.75
2,13,1976,13feb1976,774,61,160,44.75
2,14,1976,14feb1976,775,65,63,39.75
2,15,1976,15feb1976,776,56,81.5,37.75
2,16,1976,16feb1976,777,81,67,54.75
2,17,1976,17feb1976,778,53,94.5,54.75
2,18,1976,18feb1976,779,54,125.2,49
2,19,1976,19feb1976,780,52,69.5,53
2,20,1976,20feb1976,781,31,67.5,44.25
2,21,1976,21feb1976,782,44,72,45
2,22,1976,22feb1976,783,49,57.5,53
2,23,1976,23feb1976,784,58,55,31
2,24,1976,24feb1976,785,55,107.4,39.75
2,25,1976,25feb1976,786,55,151,51
2,26,1976,26feb1976,787,47,132,51
2,27,1976,27feb1976,788,56,113,54.25
2,28,1976,28feb1976,789,43,110.5,52
2,29,1976,29feb1976,790,57,92,50.25
3,1,1976,01mar1976,791,47,125.6,52.75
3,2,1976,02mar1976,792,48,52,42
3,3,1976,03mar1976,793,55,71,38.5
3,4,1976,04mar1976,794,42,100,43.75
3,5,1976,05mar1976,795,51,96,58
3,6,1976,06mar1976,796,57,71.5,47
3,7,1976,07mar1976,797,42,75.5,43
3,8,1976,08mar1976,798,64,55.5,41.75
3,9,1976,09mar1976,799,46,41.5,31
3,10,1976,10mar1976,800,57,65.5,31
3,11,1976,11mar1976,801,40,64.5,40
3,12,1976,12mar1976,802,35,78,34.5
3,13,1976,13mar1976,803,39,48.099998,50
3,14,1976,14mar1976,804,41,43.5,38.5
3,15,1976,15mar1976,805,56,,44.75
3,16,1976,16mar1976,806,43,58.5,42.25
3,17,1976,17mar1976,807,36,51.5,30.5
3,18,1976,18mar1976,808,65,79,32
3,19,1976,19mar1976,809,55,98.440002,51.5
3,20,1976,20mar1976,810,49,100.5,58
3,21,1976,21mar1976,811,37,122,62.25
3,22,1976,22mar1976,812,41,50,41.5
3,23,1976,23mar1976,813,36,84.5,40.75
3,24,1976,24mar1976,814,45,117,48.25
3,25,1976,25mar1976,815,30,95.43,54.75
3,26,1976,26mar1976,816,48,100.5,55.5
3,27,1976,27mar1976,817,52,102.5,58.5
3,28,1976,28mar1976,818,37,41.5,53.75
3,29,1976,29mar1976,819,39,83,50.75
3,30,1976,30mar1976,820,45,69,52.75
3,31,1976,31mar1976,821,42,50.139999,45.75
4,1,1976,01apr1976,822,49,41,53.5
4,2,1976,02apr1976,823,45,45,46.25
4,3,1976,03apr1976,824,45,46.5,47.5
4,4,1976,04apr1976,825,49,59,47
4,5,1976,05apr1976,826,50,,44
4,6,1976,06apr1976,827,44,92,52.25
4,7,1976,07apr1976,828,55,62.5,52.75
4,8,1976,08apr1976,829,43,69,46.25
4,9,1976,09apr1976,830,39,55,43.75
4,10,1976,10apr1976,831,49,55,48.25
4,11,1976,11apr1976,832,55,65.5,53.5
4,12,1976,12apr1976,833,49,78.139999,37.5
4,13,1976,13apr1976,834,43,104,48.25
4,14,1976,14apr1976,835,48,110,55
4,15,1976,15apr1976,836,67,222,59
4,16,1976,16apr1976,837,43,163.5,68.5
4,17,1976,17apr1976,838,58,139.5,73.75
4,18,1976,18apr1976,839,52,156.10001,74.5
4,19,1976,19apr1976,840,51,,74
4,20,1976,20apr1976,841,51,189,73.75
4,21,1976,21apr1976,842,49,181.5,72.5
4,22,1976,22apr1976,843,41,87,67.25
4,23,1976,23apr1976,844,43,89,67
4,24,1976,24apr1976,845,43,85.43,60
4,25,1976,25apr1976,846,45,57,54.5
4,26,1976,26apr1976,847,63,36,49.75
4,27,1976,27apr1976,848,40,26,46.25
4,28,1976,28apr1976,849,46,34,51.5
4,29,1976,29apr1976,850,39,62,56.75
4,30,1976,30apr1976,851,41,107.7,60
5,1,1976,01may1976,852,41,57,58
5,2,1976,02may1976,853,43,,63.75
5,3,1976,03may1976,854,57,,58
5,4,1976,04may1976,855,38,58,49.75
5,5,1976,05may1976,856,48,120,59.5
5,6,1976,06may1976,857,50,114.3,69
5,7,1976,07may1976,858,35,110,68.25
5,8,1976,08may1976,859,37,45,54.5
5,9,1976,09may1976,860,29,58,56.25
5,10,1976,10may1976,861,38,116,63.5
5,11,1976,11may1976,862,47,82,66
5,12,1976,12may1976,863,46,70.669998,58.25
5,13,1976,13may1976,864,49,78.5,58.25
5,14,1976,14may1976,865,46,59,69.25
5,15,1976,15may1976,866,46,68.5,74.25
5,16,1976,16may1976,867,61,61,72.75
5,17,1976,17may1976,868,56,62,70.5
5,18,1976,18may1976,869,27,54.139999,63
5,19,1976,19may1976,870,53,35,48.5
5,20,1976,20may1976,871,49,67,63
5,21,1976,21may1976,872,52,81.5,70.75
5,22,1976,22may1976,873,42,41,62
5,23,1976,23may1976,874,40,30.5,61
5,24,1976,24may1976,875,44,57.709999,62.5
5,25,1976,25may1976,876,40,52,57.75
5,26,1976,26may1976,877,31,61,55.75
5,27,1976,27may1976,878,48,61.5,62.75
5,28,1976,28may1976,879,48,69.5,67.25
5,29,1976,29may1976,880,45,49,64
5,30,1976,30may1976,881,35,47,64.25
5,31,1976,31may1976,882,34,52,70
6,1,1976,01jun1976,883,47,65,73.5
6,2,1976,02jun1976,884,44,40,60.25
6,3,1976,03jun1976,885,29,60,61.75
6,4,1976,04jun1976,886,50,51.5,63.25
6,5,1976,05jun1976,887,44,58,64.75
6,6,1976,06jun1976,888,42,52,60.5
6,7,1976,07jun1976,889,45,72,71.5
6,8,1976,08jun1976,890,63,115.5,74.75
6,9,1976,09jun1976,891,61,104.5,78
6,10,1976,10jun1976,892,43,140.5,79.75
6,11,1976,11jun1976,893,50,189.39999,79.75
6,12,1976,12jun1976,894,47,79.5,77
6,13,1976,13jun1976,895,37,53,64.5
6,14,1976,14jun1976,896,44,84,71.5
6,15,1976,15jun1976,897,45,134,78
6,16,1976,16jun1976,898,32,93.5,80.25
6,17,1976,17jun1976,899,46,89.139999,77
6,18,1976,18jun1976,900,43,61.5,77
6,19,1976,19jun1976,901,48,46.5,77.75
6,20,1976,20jun1976,902,37,52.5,79.25
6,21,1976,21jun1976,903,38,54,77
6,22,1976,22jun1976,904,45,45,76.75
6,23,1976,23jun1976,905,35,83.43,76.5
6,24,1976,24jun1976,906,57,78,80
6,25,1976,25jun1976,907,36,91,82.25
6,26,1976,26jun1976,908,46,55.5,81.5
6,27,1976,27jun1976,909,51,75.5,76.75
6,28,1976,28jun1976,910,42,111,79.5
6,29,1976,29jun1976,911,42,120.9,80.75
6,30,1976,30jun1976,912,48,91,78.5
7,1,1976,01jul1976,913,47,74.5,76
7,2,1976,02jul1976,914,41,67.5,74.25
7,3,1976,03jul1976,915,42,80.5,74
7,4,1976,04jul1976,916,41,79,69.25
7,5,1976,05jul1976,917,51,75.860001,73.5
7,6,1976,06jul1976,918,45,90,76.75
7,7,1976,07jul1976,919,52,52,74.5
7,8,1976,08jul1976,920,41,112,74.5
7,9,1976,09jul1976,921,43,84,76.25
7,10,1976,10jul1976,922,40,59.5,76.5
7,11,1976,11jul1976,923,42,65.099998,75.75
7,12,1976,12jul1976,924,51,60,76.75
7,13,1976,13jul1976,925,31,45,68.25
7,14,1976,14jul1976,926,42,57.5,73.5
7,15,1976,15jul1976,927,36,85,74.25
7,16,1976,16jul1976,928,39,110,75.25
7,17,1976,17jul1976,929,41,58.630001,75.25
7,18,1976,18jul1976,930,40,50,71
7,19,1976,19jul1976,931,52,78,76.25
7,20,1976,20jul1976,932,41,124,77.25
7,21,1976,21jul1976,933,44,128,77
7,22,1976,22jul1976,934,31,76,74
7,23,1976,23jul1976,935,49,82.599998,72.25
7,24,1976,24jul1976,936,47,63.5,80.25
7,25,1976,25jul1976,937,39,33,72.5
7,26,1976,26jul1976,938,31,65,70.75
7,27,1976,27jul1976,939,41,112,75.25
7,28,1976,28jul1976,940,36,139,79.5
7,29,1976,29jul1976,941,37,128.5,76.25
7,30,1976,30jul1976,942,34,95.5,78.25
7,31,1976,31jul1976,943,48,91,77.75
8,1,1976,01aug1976,944,45,47,74.75
8,2,1976,02aug1976,945,42,53,69.5
8,3,1976,03aug1976,946,51,69.5,71
8,4,1976,04aug1976,947,42,86.559998,72.75
8,5,1976,05aug1976,948,47,107.5,74.25
8,6,1976,06aug1976,949,50,118.5,77.75
8,7,1976,07aug1976,950,42,87,77.5
8,8,1976,08aug1976,951,33,45.5,73.5
8,9,1976,09aug1976,952,36,43,71.5
8,10,1976,10aug1976,953,43,73.860001,74.25
8,11,1976,11aug1976,954,29,90.5,75.5
8,12,1976,12aug1976,955,48,109,76.5
8,13,1976,13aug1976,956,45,155,79.5
8,14,1976,14aug1976,957,36,85.5,77.75
8,15,1976,15aug1976,958,43,63,74.5
8,16,1976,16aug1976,959,45,64.169998,69.5
8,17,1976,17aug1976,960,35,50,70.5
8,18,1976,18aug1976,961,36,57.5,74
8,19,1976,19aug1976,962,38,60.5,69.5
8,20,1976,20aug1976,963,40,100,70.5
8,21,1976,21aug1976,964,41,85.5,74.5
8,22,1976,22aug1976,965,39,103.2,80.5
8,23,1976,23aug1976,966,44,99,80.75
8,24,1976,24aug1976,967,50,110.5,77.5
8,25,1976,25aug1976,968,55,128,75.5
8,26,1976,26aug1976,969,34,134.5,79.5
8,27,1976,27aug1976,970,44,126.5,75.75
8,28,1976,28aug1976,971,43,89.559998,77.25
8,29,1976,29aug1976,972,45,74,78.25
8,30,1976,30aug1976,973,34,48,65.25
8,31,1976,31aug1976,974,52,69,63
9,1,1976,01sep1976,975,36,105.5,69.25
9,2,1976,02sep1976,976,41,66.5,68.5
9,3,1976,03sep1976,977,49,70.43,65.75
9,4,1976,04sep1976,978,32,72,67.5
9,5,1976,05sep1976,979,47,71,71.75
9,6,1976,06sep1976,980,48,45,62.75
9,7,1976,07sep1976,981,35,83,65.75
9,8,1976,08sep1976,982,40,114.5,74.5
9,9,1976,09sep1976,983,47,124.4,74.5
9,10,1976,10sep1976,984,48,81.5,66.5
9,11,1976,11sep1976,985,37,52,62
9,12,1976,12sep1976,986,43,70.5,68.5
9,13,1976,13sep1976,987,37,101,72.5
9,14,1976,14sep1976,988,55,146,73.25
9,15,1976,15sep1976,989,43,100.8,69
9,16,1976,16sep1976,990,56,55.5,69.25
9,17,1976,17sep1976,991,52,91.5,74.25
9,18,1976,18sep1976,992,28,84.5,70
9,19,1976,19sep1976,993,41,85.5,70.25
9,20,1976,20sep1976,994,46,131,70
9,21,1976,21sep1976,995,43,87.699997,64.75
9,22,1976,22sep1976,996,43,70.5,58
9,23,1976,23sep1976,997,39,103.5,61
9,24,1976,24sep1976,998,37,81.5,62.5
9,25,1976,25sep1976,999,34,98,61
9,26,1976,26sep1976,1000,43,59,63
9,27,1976,27sep1976,1001,45,69,70.5
9,28,1976,28sep1976,1002,47,54,62.25
9,29,1976,29sep1976,1003,40,97.5,55.75
9,30,1976,30sep1976,1004,50,94.5,55.5
10,1,1976,01oct1976,1005,55,82,58.5
10,2,1976,02oct1976,1006,49,67,59.25
10,3,1976,03oct1976,1007,34,32.099998,58.75
10,4,1976,04oct1976,1008,55,63,62.75
10,5,1976,05oct1976,1009,39,77,60
10,6,1976,06oct1976,1010,47,79,61.5
10,7,1976,07oct1976,1011,45,91.5,65.75
10,8,1976,08oct1976,1012,40,77.5,67.5
10,9,1976,09oct1976,1013,42,36.75,67
10,10,1976,10oct1976,1014,27,33,50.75
10,11,1976,11oct1976,1015,45,53,48
10,12,1976,12oct1976,1016,38,73,49.5
10,13,1976,13oct1976,1017,41,105,56.5
10,14,1976,14oct1976,1018,46,73.5,55.25
10,15,1976,15oct1976,1019,39,100.8,56.5
10,16,1976,16oct1976,1020,51,100.5,56.25
10,17,1976,17oct1976,1021,34,37,45.25
10,18,1976,18oct1976,1022,48,56,42.5
10,19,1976,19oct1976,1023,54,68.5,41.5
10,20,1976,20oct1976,1024,56,52.5,54.5
10,21,1976,21oct1976,1025,63,48,52
10,22,1976,22oct1976,1026,49,67,45
10,23,1976,23oct1976,1027,43,57,42.25
10,24,1976,24oct1976,1028,40,65,48.25
10,25,1976,25oct1976,1029,52,99,53.5
10,26,1976,26oct1976,1030,39,40.5,48
10,27,1976,27oct1976,1031,35,35.669998,36.25
10,28,1976,28oct1976,1032,45,53,36
10,29,1976,29oct1976,1033,51,86,42.5
10,30,1976,30oct1976,1034,47,83.5,44.75
10,31,1976,31oct1976,1035,51,42,53.75
11,1,1976,01nov1976,1036,45,38,42.5
11,2,1976,02nov1976,1037,60,68.669998,39
11,3,1976,03nov1976,1038,49,73,46
11,4,1976,04nov1976,1039,58,92.5,47
11,5,1976,05nov1976,1040,58,75.5,41.5
11,6,1976,06nov1976,1041,42,70.5,42.25
11,7,1976,07nov1976,1042,40,81,46
11,8,1976,08nov1976,1043,58,54.75,35.25
11,9,1976,09nov1976,1044,53,63.5,31
11,10,1976,10nov1976,1045,42,88,42.75
11,11,1976,11nov1976,1046,47,72.5,39.75
11,12,1976,12nov1976,1047,53,53.5,36.5
11,13,1976,13nov1976,1048,59,50,38.25
11,14,1976,14nov1976,1049,46,73,37.25
11,15,1976,15nov1976,1050,40,73,40.5
11,16,1976,16nov1976,1051,42,101,36.5
11,17,1976,17nov1976,1052,50,135.5,37.5
11,18,1976,18nov1976,1053,43,132,42.5
11,19,1976,19nov1976,1054,45,137,49
11,20,1976,20nov1976,1055,63,72.639999,40.75
11,21,1976,21nov1976,1056,42,76,38.5
11,22,1976,22nov1976,1057,36,71,33.75
11,23,1976,23nov1976,1058,41,56.5,34.25
11,24,1976,24nov1976,1059,45,90.5,32.75
11,25,1976,25nov1976,1060,35,75,35
11,26,1976,26nov1976,1061,66,108.2,45.75
11,27,1976,27nov1976,1062,58,78.5,53
11,28,1976,28nov1976,1063,52,106,47.75
11,29,1976,29nov1976,1064,54,50,38.75
11,30,1976,30nov1976,1065,38,72.5,21
12,1,1976,01dec1976,1066,51,69.5,22.75
12,2,1976,02dec1976,1067,64,95,33.5
12,3,1976,03dec1976,1068,47,55,17
12,4,1976,04dec1976,1069,42,81,25.25
12,5,1976,05dec1976,1070,31,91,28.5
12,6,1976,06dec1976,1071,51,103,34
12,7,1976,07dec1976,1072,50,53.5,48.5
12,8,1976,08dec1976,1073,49,61.779999,25.75
12,9,1976,09dec1976,1074,31,63,26
12,10,1976,10dec1976,1075,55,93,38
12,11,1976,11dec1976,1076,57,72,42.75
12,12,1976,12dec1976,1077,43,91,41.25
12,13,1976,13dec1976,1078,52,48,31.75
12,14,1976,14dec1976,1079,42,83.089996,24
12,15,1976,15dec1976,1080,52,153.5,34.75
12,16,1976,16dec1976,1081,42,122.5,37.75
12,17,1976,17dec1976,1082,58,87.5,36
12,18,1976,18dec1976,1083,50,45.5,37.5
12,19,1976,19dec1976,1084,50,70,34.5
12,20,1976,20dec1976,1085,51,97.290001,41
12,21,1976,21dec1976,1086,41,72,28.5
12,22,1976,22dec1976,1087,41,80.5,23.25
12,23,1976,23dec1976,1088,42,98,31
12,24,1976,24dec1976,1089,44,75.5,24.75
12,25,1976,25dec1976,1090,55,61,28.5
12,26,1976,26dec1976,1091,82,59.779999,32.5
12,27,1976,27dec1976,1092,58,88,26.5
12,28,1976,28dec1976,1093,61,124.5,27
12,29,1976,29dec1976,1094,51,117,27.25
12,30,1976,30dec1976,1095,72,91,16
12,31,1976,31dec1976,1096,60,104.5,19.75
1,1,1977,01jan1977,1097,49,75.779999,17.25
1,2,1977,02jan1977,1098,48,78,24.5
1,3,1977,03jan1977,1099,48,107,24.25
1,4,1977,04jan1977,1100,56,117,31
1,5,1977,05jan1977,1101,54,102.5,26.5
1,6,1977,06jan1977,1102,46,102.5,25
1,7,1977,07jan1977,1103,53,93.82,27.75
1,8,1977,08jan1977,1104,57,45.5,17
1,9,1977,09jan1977,1105,46,102,20.5
1,10,1977,10jan1977,1106,56,61,32.5
1,11,1977,11jan1977,1107,52,68,19
1,12,1977,12jan1977,1108,39,78.5,15.5
1,13,1977,13jan1977,1109,48,96.669998,13
1,14,1977,14jan1977,1110,47,85,23.5
1,15,1977,15jan1977,1111,53,92,26.5
1,16,1977,16jan1977,1112,56,113.5,15.75
1,17,1977,17jan1977,1113,69,68,2.25
1,18,1977,18jan1977,1114,56,78,3.75
1,19,1977,19jan1977,1115,62,93,12.25
1,20,1977,20jan1977,1116,60,93,22.5
1,21,1977,21jan1977,1117,62,83.5,20.25
1,22,1977,22jan1977,1118,45,56.5,20.25
1,23,1977,23jan1977,1119,51,65.5,18.75
1,24,1977,24jan1977,1120,55,124,23
1,25,1977,25jan1977,1121,50,84.379997,29
1,26,1977,26jan1977,1122,41,78,24.75
1,27,1977,27jan1977,1123,47,87,29.25
1,28,1977,28jan1977,1124,55,104,26
1,29,1977,29jan1977,1125,51,89.5,9.25
1,30,1977,30jan1977,1126,45,75,16.75
1,31,1977,31jan1977,1127,52,87.599998,18
2,1,1977,01feb1977,1128,44,83,22.75
2,2,1977,02feb1977,1129,53,100.5,24.25
2,3,1977,03feb1977,1130,51,146.5,28
2,4,1977,04feb1977,1131,48,119,33
2,5,1977,05feb1977,1132,41,75.5,29.5
2,6,1977,06feb1977,1133,55,58,13.25
2,7,1977,07feb1977,1134,48,72,18
2,8,1977,08feb1977,1135,60,182,20.75
2,9,1977,09feb1977,1136,55,168,27.75
2,10,1977,10feb1977,1137,54,147,36.25
2,11,1977,11feb1977,1138,47,204.5,38
2,12,1977,12feb1977,1139,56,129.8,40
2,13,1977,13feb1977,1140,55,94.5,41.25
2,14,1977,14feb1977,1141,52,109,37.5
2,15,1977,15feb1977,1142,52,83,35
2,16,1977,16feb1977,1143,53,67,23.5
2,17,1977,17feb1977,1144,50,65,19.25
2,18,1977,18feb1977,1145,48,118.6,24.25
2,19,1977,19feb1977,1146,50,120,36.25
2,20,1977,20feb1977,1147,42,67,36
2,21,1977,21feb1977,1148,45,82,28.5
2,22,1977,22feb1977,1149,53,111,35
2,23,1977,23feb1977,1150,61,169.5,47.5
2,24,1977,24feb1977,1151,41,71,42.75
2,25,1977,25feb1977,1152,51,88,51.5
2,26,1977,26feb1977,1153,39,90.5,47
2,27,1977,27feb1977,1154,58,87.5,54
2,28,1977,28feb1977,1155,43,72,39
3,1,1977,01mar1977,1156,57,88.5,36.75
3,2,1977,02mar1977,1157,63,68.889999,35.25
3,3,1977,03mar1977,1158,51,90.330002,40.5
3,4,1977,04mar1977,1159,53,61.5,50
3,5,1977,05mar1977,1160,50,92.5,52.75
3,6,1977,06mar1977,1161,33,79,46.75
3,7,1977,07mar1977,1162,59,89,41.25
3,8,1977,08mar1977,1163,53,74.779999,40.25
3,9,1977,09mar1977,1164,44,118.5,48.5
3,10,1977,10mar1977,1165,46,99.5,53.5
3,11,1977,11mar1977,1166,52,131,54.25
3,12,1977,12mar1977,1167,37,80,56
3,13,1977,13mar1977,1168,62,41.5,59.25
3,14,1977,14mar1977,1169,55,61.630001,53
3,15,1977,15mar1977,1170,35,71.5,54
3,16,1977,16mar1977,1171,48,83.5,52.25
3,17,1977,17mar1977,1172,56,43.5,47
3,18,1977,18mar1977,1173,54,77.5,43.25
3,19,1977,19mar1977,1174,38,40.5,41
3,20,1977,20mar1977,1175,46,48.73,39.25
3,21,1977,21mar1977,1176,45,65,44.25
3,22,1977,22mar1977,1177,48,45,45
3,23,1977,23mar1977,1178,50,44.5,43
3,24,1977,24mar1977,1179,48,52.5,38
